,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,Gender_female,Gender_male,LunchType_free/reduced,LunchType_standard
26093,male,1,6,standard,1,1,2,0,1.0,1,0,69,65,58,0.0,1.0,0.0,1.0
26094,female,1,5,standard,1,1,2,1,3.0,0,2,55,61,65,1.0,0.0,0.0,1.0
26095,male,4,5,free/reduced,1,3,2,0,3.0,2,0,85,90,84,0.0,1.0,1.0,0.0
26096,male,0,3,free/reduced,0,1,0,1,2.0,1,0,59,65,63,0.0,1.0,1.0,0.0
26097,female,2,5,standard,0,1,1,0,2.0,1,0,66,78,77,1.0,0.0,0.0,1.0
26098,female,1,0,standard,1,0,1,1,1.0,0,2,83,87,85,1.0,0.0,0.0,1.0
26099,male,1,4,free/reduced,1,1,0,0,1.0,0,1,51,57,50,0.0,1.0,1.0,0.0
26100,female,2,6,free/reduced,1,1,2,1,5.0,1,0,66,84,74,1.0,0.0,1.0,0.0
26101,female,2,5,standard,0,2,2,0,3.0,1,1,73,83,90,1.0,0.0,0.0,1.0
26102,male,4,5,free/reduced,0,2,1,1,1.0,0,0,78,64,66,0.0,1.0,1.0,0.0
26103,female,3,2,standard,1,1,2,0,1.0,0,1,83,93,97,1.0,0.0,0.0,1.0
26104,male,4,5,standard,1,0,2,1,1.0,1,0,67,48,54,0.0,1.0,0.0,1.0
26105,female,0,5,free/reduced,0,2,2,0,3.0,2,0,64,77,77,1.0,0.0,1.0,0.0
26106,female,2,6,standard,1,0,0,1,1.0,1,1,71,94,88,1.0,0.0,0.0,1.0
26107,male,0,5,standard,1,2,1,1,5.0,1,1,52,51,52,0.0,1.0,0.0,1.0
26108,male,2,6,free/reduced,1,1,2,1,3.0,0,0,50,49,45,0.0,1.0,1.0,0.0
26109,male,1,5,standard,1,2,2,0,2.0,1,1,57,61,56,0.0,1.0,0.0,1.0
26110,male,1,0,standard,0,1,2,1,2.0,1,0,56,63,58,0.0,1.0,0.0,1.0
26111,male,2,0,free/reduced,0,2,0,0,3.0,0,0,62,63,61,0.0,1.0,1.0,0.0
26112,male,3,2,free/reduced,0,0,2,0,1.0,1,0,68,60,60,0.0,1.0,1.0,0.0
26113,female,3,6,standard,0,0,1,1,6.0,2,0,81,95,99,1.0,0.0,0.0,1.0
26114,male,1,5,standard,0,2,2,1,2.0,0,0,72,75,72,0.0,1.0,0.0,1.0
26115,female,4,6,standard,1,1,2,1,2.0,2,1,58,51,53,1.0,0.0,0.0,1.0
26116,male,4,1,free/reduced,1,2,1,1,3.0,1,0,77,72,66,0.0,1.0,1.0,0.0
26117,male,0,5,standard,1,1,2,1,4.0,1,0,43,35,37,0.0,1.0,0.0,1.0
26118,male,1,1,free/reduced,1,1,2,1,2.0,1,0,53,53,57,0.0,1.0,1.0,0.0
26119,female,3,5,free/reduced,0,1,2,1,3.0,1,0,67,82,84,1.0,0.0,1.0,0.0
26120,male,2,6,standard,1,1,0,1,3.0,1,2,87,85,79,0.0,1.0,0.0,1.0
26121,male,2,5,free/reduced,1,1,1,1,2.0,0,0,61,49,54,0.0,1.0,1.0,0.0
26122,male,3,1,standard,0,1,2,0,1.0,2,2,71,65,69,0.0,1.0,0.0,1.0
26123,male,1,0,standard,1,2,2,1,3.0,2,0,69,63,61,0.0,1.0,0.0,1.0
26124,female,3,0,standard,1,1,0,1,2.0,1,0,85,91,93,1.0,0.0,0.0,1.0
26125,female,4,6,standard,1,2,1,1,0.0,0,0,91,82,87,1.0,0.0,0.0,1.0
26126,female,4,5,standard,0,1,2,0,3.0,1,0,74,79,76,1.0,0.0,0.0,1.0
26127,male,1,1,standard,1,0,1,1,4.0,1,0,63,55,59,0.0,1.0,0.0,1.0
26128,female,2,4,standard,1,1,1,1,2.0,1,2,45,46,52,1.0,0.0,0.0,1.0
26129,male,2,0,standard,1,0,0,1,0.0,2,0,70,66,63,0.0,1.0,0.0,1.0
26130,female,2,4,standard,1,2,2,1,3.0,0,0,60,67,61,1.0,0.0,0.0,1.0
26131,male,1,6,free/reduced,1,1,0,1,1.0,0,2,75,65,67,0.0,1.0,1.0,0.0
26132,female,0,1,free/reduced,1,0,2,0,2.0,1,2,71,76,79,1.0,0.0,1.0,0.0
26133,male,2,6,standard,1,1,2,0,2.0,1,0,63,69,59,0.0,1.0,0.0,1.0
26134,female,2,5,free/reduced,0,1,2,1,0.0,1,0,50,68,69,1.0,0.0,1.0,0.0
26135,female,3,2,standard,1,2,2,0,3.0,1,2,64,73,65,1.0,0.0,0.0,1.0
26136,male,4,5,free/reduced,1,1,2,0,2.0,1,0,75,76,68,0.0,1.0,1.0,0.0
26137,female,1,2,standard,0,0,2,1,3.0,0,0,71,85,83,1.0,0.0,0.0,1.0
26138,male,4,0,standard,1,1,2,1,4.0,1,2,80,72,69,0.0,1.0,0.0,1.0
26139,female,3,6,standard,0,0,1,1,4.0,1,0,55,79,75,1.0,0.0,0.0,1.0
26140,female,2,0,standard,1,1,2,1,3.0,0,0,81,92,90,1.0,0.0,0.0,1.0
26141,male,3,1,standard,1,2,1,1,3.0,0,1,72,67,67,0.0,1.0,0.0,1.0
26142,female,4,2,standard,0,1,2,1,4.0,1,0,77,80,80,1.0,0.0,0.0,1.0
26143,female,3,6,standard,0,1,2,1,1.0,1,0,58,72,68,1.0,0.0,0.0,1.0
26144,female,2,0,standard,1,2,2,0,3.0,0,1,72,89,83,1.0,0.0,0.0,1.0
26145,female,2,1,free/reduced,1,1,2,1,3.0,2,0,42,62,61,1.0,0.0,1.0,0.0
26146,male,2,2,standard,0,1,2,0,5.0,1,1,90,91,90,0.0,1.0,0.0,1.0
26147,male,2,0,standard,0,1,2,1,3.0,0,1,81,82,80,0.0,1.0,0.0,1.0
26148,female,3,0,standard,0,2,2,1,1.0,0,0,73,80,93,1.0,0.0,0.0,1.0
26149,female,4,2,standard,0,1,1,0,1.0,0,0,64,79,75,1.0,0.0,0.0,1.0
26150,male,2,0,free/reduced,1,1,2,1,1.0,1,2,71,65,64,0.0,1.0,1.0,0.0
26151,male,2,0,free/reduced,1,2,2,1,1.0,0,2,70,68,63,0.0,1.0,1.0,0.0
26152,male,2,0,free/reduced,0,0,2,1,2.0,1,1,65,70,67,0.0,1.0,1.0,0.0
26153,male,3,0,free/reduced,0,2,2,0,2.0,1,2,67,73,73,0.0,1.0,1.0,0.0
26154,male,1,0,standard,0,1,2,1,1.0,2,0,65,68,68,0.0,1.0,0.0,1.0
26155,male,2,1,free/reduced,0,2,0,1,4.0,2,0,59,62,62,0.0,1.0,1.0,0.0
26156,female,0,6,free/reduced,1,1,1,0,4.0,0,2,36,51,47,1.0,0.0,1.0,0.0
26157,male,3,5,free/reduced,1,1,1,1,2.0,1,0,87,78,79,0.0,1.0,1.0,0.0
26158,male,1,5,standard,1,1,1,1,1.0,1,0,73,76,66,0.0,1.0,0.0,1.0
26159,male,3,5,free/reduced,1,1,1,0,2.0,1,0,45,54,47,0.0,1.0,1.0,0.0
26160,female,2,5,standard,1,2,2,0,1.0,2,0,55,67,68,1.0,0.0,0.0,1.0
26161,male,1,6,standard,1,1,1,0,4.0,1,1,49,41,36,0.0,1.0,0.0,1.0
26162,male,1,5,standard,0,1,0,1,3.0,0,0,72,63,65,0.0,1.0,0.0,1.0
26163,female,3,5,standard,1,2,0,1,7.0,2,0,63,72,77,1.0,0.0,0.0,1.0
26164,female,0,6,free/reduced,1,1,1,1,1.0,1,1,24,29,30,1.0,0.0,1.0,0.0
26165,female,2,0,standard,1,3,2,1,1.0,2,1,48,65,56,1.0,0.0,0.0,1.0
26166,female,2,0,free/reduced,0,1,2,0,2.0,0,2,60,69,64,1.0,0.0,1.0,0.0
26167,male,2,3,standard,0,2,1,1,2.0,1,0,86,76,76,0.0,1.0,0.0,1.0
26168,female,1,2,standard,0,2,1,1,3.0,0,0,69,73,78,1.0,0.0,0.0,1.0
26169,male,3,6,standard,1,2,1,0,5.0,1,1,84,84,80,0.0,1.0,0.0,1.0
26170,female,2,6,standard,1,2,2,1,3.0,1,0,60,71,70,1.0,0.0,0.0,1.0
26171,female,3,1,free/reduced,1,2,2,0,1.0,0,0,60,71,74,1.0,0.0,1.0,0.0
26172,male,1,5,free/reduced,0,2,2,1,4.0,1,0,59,69,65,0.0,1.0,1.0,0.0
26173,female,1,0,standard,1,1,1,1,4.0,0,0,59,64,62,1.0,0.0,0.0,1.0
26174,female,2,0,standard,1,0,2,1,5.0,1,1,66,78,75,1.0,0.0,0.0,1.0
26175,female,2,6,standard,0,1,2,1,2.0,1,1,77,95,94,1.0,0.0,0.0,1.0
26176,female,3,5,standard,0,2,1,0,4.0,0,0,42,54,63,1.0,0.0,0.0,1.0
26177,male,2,6,free/reduced,0,1,1,0,1.0,1,1,55,53,57,0.0,1.0,1.0,0.0
26178,male,4,0,standard,0,1,1,1,1.0,1,2,100,90,87,0.0,1.0,0.0,1.0
26179,female,4,2,standard,1,1,1,0,2.0,1,0,57,59,59,1.0,0.0,0.0,1.0
26180,male,2,0,standard,1,1,2,1,3.0,1,1,29,25,26,0.0,1.0,0.0,1.0
26181,female,3,5,free/reduced,1,1,1,1,1.0,1,0,65,70,76,1.0,0.0,1.0,0.0
26182,female,2,5,free/reduced,0,0,0,1,4.0,1,0,72,78,78,1.0,0.0,1.0,0.0
26183,female,3,0,standard,1,2,0,1,0.0,0,2,67,64,75,1.0,0.0,0.0,1.0
26184,female,2,5,standard,0,1,1,1,1.0,1,0,54,66,68,1.0,0.0,0.0,1.0
26185,female,2,6,standard,1,1,2,1,1.0,1,0,43,46,38,1.0,0.0,0.0,1.0
26186,female,1,6,free/reduced,0,2,2,0,2.0,1,0,35,52,54,1.0,0.0,1.0,0.0
26187,male,3,1,free/reduced,1,2,2,1,2.0,0,0,67,67,72,0.0,1.0,1.0,0.0
26188,female,3,2,standard,1,1,2,1,1.0,1,0,57,69,72,1.0,0.0,0.0,1.0
26189,female,2,0,free/reduced,0,2,1,0,3.0,1,1,66,75,81,1.0,0.0,1.0,0.0
26190,female,2,2,standard,1,0,1,1,2.0,0,0,80,81,83,1.0,0.0,0.0,1.0
26191,female,1,1,standard,1,1,1,1,1.0,1,0,79,85,89,1.0,0.0,0.0,1.0
26192,female,2,5,standard,1,1,0,0,4.0,1,1,51,59,49,1.0,0.0,0.0,1.0
26193,male,2,0,standard,1,1,0,1,2.0,0,1,51,64,58,0.0,1.0,0.0,1.0
26194,female,2,0,standard,1,2,2,0,3.0,1,0,95,100,95,1.0,0.0,0.0,1.0
26195,female,1,0,free/reduced,1,2,2,1,1.0,2,0,50,60,65,1.0,0.0,1.0,0.0
26196,male,2,5,standard,1,1,0,0,1.0,1,0,67,57,48,0.0,1.0,0.0,1.0
26197,female,2,0,standard,0,2,2,0,2.0,2,2,79,93,95,1.0,0.0,0.0,1.0
26198,female,4,6,standard,0,1,2,0,1.0,0,0,52,59,66,1.0,0.0,0.0,1.0
26199,male,3,0,standard,0,1,0,1,3.0,0,1,94,90,88,0.0,1.0,0.0,1.0
26200,female,1,1,standard,1,0,2,1,3.0,1,2,53,52,57,1.0,0.0,0.0,1.0
26201,male,1,2,free/reduced,1,2,1,0,2.0,1,0,52,46,43,0.0,1.0,1.0,0.0
26202,male,2,5,free/reduced,1,2,1,1,1.0,0,2,58,64,61,0.0,1.0,1.0,0.0
26203,female,4,2,free/reduced,0,2,0,0,1.0,2,1,54,61,59,1.0,0.0,1.0,0.0
26204,male,2,5,standard,0,1,0,1,1.0,1,0,63,72,70,0.0,1.0,0.0,1.0
26205,female,4,5,free/reduced,1,2,1,1,1.0,2,0,52,68,66,1.0,0.0,1.0,0.0
26206,female,2,0,free/reduced,1,1,2,1,3.0,1,0,38,58,54,1.0,0.0,1.0,0.0
26207,male,4,2,free/reduced,1,1,0,1,2.0,1,0,65,63,54,0.0,1.0,1.0,0.0
26208,male,3,1,standard,1,2,1,1,1.0,0,1,88,93,92,0.0,1.0,0.0,1.0
26209,female,1,2,standard,0,2,1,0,2.0,0,0,29,44,42,1.0,0.0,0.0,1.0
26210,female,0,4,standard,1,3,2,1,0.0,1,0,57,59,61,1.0,0.0,0.0,1.0
26211,male,1,6,standard,0,0,1,0,3.0,1,1,81,61,64,0.0,1.0,0.0,1.0
26212,female,2,3,standard,0,2,0,1,1.0,1,0,82,92,100,1.0,0.0,0.0,1.0
26213,male,3,0,standard,0,1,1,1,2.0,1,0,86,87,89,0.0,1.0,0.0,1.0
26214,male,2,1,free/reduced,1,1,2,1,2.0,1,0,80,59,58,0.0,1.0,1.0,0.0
26215,male,4,0,standard,1,1,1,1,1.0,1,0,84,77,73,0.0,1.0,0.0,1.0
26216,male,1,2,free/reduced,1,2,1,1,0.0,0,2,68,55,50,0.0,1.0,1.0,0.0
26217,male,1,5,free/reduced,1,1,2,1,1.0,1,2,43,36,37,0.0,1.0,1.0,0.0
26218,male,3,2,standard,1,0,2,0,2.0,0,0,78,78,77,0.0,1.0,0.0,1.0
26219,female,2,2,free/reduced,1,1,2,1,1.0,0,0,69,77,72,1.0,0.0,1.0,0.0
26220,male,1,5,free/reduced,1,0,2,1,0.0,1,2,58,55,51,0.0,1.0,1.0,0.0
26221,female,1,2,standard,0,1,2,0,1.0,0,0,59,72,66,1.0,0.0,0.0,1.0
26222,male,3,0,standard,1,0,2,1,2.0,2,1,48,52,47,0.0,1.0,0.0,1.0
26223,female,0,4,standard,1,1,2,1,3.0,1,0,83,90,81,1.0,0.0,0.0,1.0
26224,female,0,6,standard,1,0,1,1,2.0,0,1,54,58,59,1.0,0.0,0.0,1.0
26225,female,2,6,free/reduced,1,2,2,0,1.0,2,2,57,61,58,1.0,0.0,1.0,0.0
26226,male,3,3,free/reduced,1,3,2,1,1.0,0,0,45,54,54,0.0,1.0,1.0,0.0
26227,female,1,0,free/reduced,0,2,1,1,0.0,1,0,77,93,90,1.0,0.0,1.0,0.0
26228,male,4,1,free/reduced,0,1,2,0,3.0,1,1,70,67,65,0.0,1.0,1.0,0.0
26229,male,1,2,standard,1,0,1,0,1.0,0,0,67,65,65,0.0,1.0,0.0,1.0
26230,male,1,2,free/reduced,1,0,1,1,3.0,0,0,63,57,55,0.0,1.0,1.0,0.0
26231,male,2,2,free/reduced,0,1,2,0,2.0,1,0,69,62,62,0.0,1.0,1.0,0.0
26232,female,3,5,free/reduced,0,1,1,1,1.0,0,0,79,91,98,1.0,0.0,1.0,0.0
26233,male,2,5,standard,1,1,2,0,2.0,0,1,70,70,68,0.0,1.0,0.0,1.0
26234,male,2,4,free/reduced,1,1,2,1,3.0,1,0,40,44,40,0.0,1.0,1.0,0.0
26235,male,1,5,free/reduced,1,1,2,1,3.0,1,2,66,66,65,0.0,1.0,1.0,0.0
26236,male,2,2,standard,0,1,2,1,1.0,1,0,77,77,83,0.0,1.0,0.0,1.0
26237,male,2,0,standard,1,0,2,1,1.0,0,0,73,69,60,0.0,1.0,0.0,1.0
26238,female,3,1,free/reduced,1,1,2,1,2.0,1,2,77,78,79,1.0,0.0,1.0,0.0
26239,female,1,0,free/reduced,1,2,2,1,3.0,0,2,55,61,61,1.0,0.0,1.0,0.0
26240,male,2,6,standard,1,0,2,1,1.0,0,1,69,56,54,0.0,1.0,0.0,1.0
26241,male,2,2,standard,1,1,2,0,5.0,1,2,70,62,62,0.0,1.0,0.0,1.0
26242,female,4,2,standard,1,0,2,1,3.0,1,0,65,54,51,1.0,0.0,0.0,1.0
26243,male,1,2,standard,0,1,0,1,4.0,0,0,62,62,60,0.0,1.0,0.0,1.0
26244,female,4,0,free/reduced,1,1,2,1,2.0,0,1,56,81,78,1.0,0.0,1.0,0.0
26245,male,2,1,free/reduced,1,1,2,0,1.0,0,1,52,57,51,0.0,1.0,1.0,0.0
26246,female,1,6,standard,0,0,2,0,1.0,0,0,78,86,84,1.0,0.0,0.0,1.0
26247,female,1,3,free/reduced,1,2,2,1,0.0,0,0,46,65,62,1.0,0.0,1.0,0.0
26248,male,2,2,standard,1,3,2,1,2.0,0,0,58,60,51,0.0,1.0,0.0,1.0
26249,female,2,0,standard,1,0,2,1,0.0,2,0,73,87,81,1.0,0.0,0.0,1.0
26250,male,2,6,free/reduced,1,2,1,1,2.0,0,2,59,63,66,0.0,1.0,1.0,0.0
26251,male,4,2,standard,0,1,1,1,1.0,0,0,66,68,63,0.0,1.0,0.0,1.0
26252,female,2,2,free/reduced,1,1,2,0,3.0,1,0,56,67,57,1.0,0.0,1.0,0.0
26253,female,1,0,free/reduced,0,2,2,0,1.0,1,1,38,61,59,1.0,0.0,1.0,0.0
26254,male,1,0,free/reduced,1,1,2,1,3.0,0,0,72,68,74,0.0,1.0,1.0,0.0
26255,female,3,4,free/reduced,0,0,2,0,1.0,0,0,37,57,61,1.0,0.0,1.0,0.0
26256,female,4,6,standard,1,1,2,1,1.0,0,2,65,76,70,1.0,0.0,0.0,1.0
26257,female,2,2,free/reduced,0,1,2,0,2.0,0,2,77,89,87,1.0,0.0,1.0,0.0
26258,male,3,5,standard,0,2,0,1,2.0,0,2,54,52,58,0.0,1.0,0.0,1.0
26259,female,4,3,free/reduced,1,1,2,0,2.0,1,0,74,71,68,1.0,0.0,1.0,0.0
26260,male,0,1,free/reduced,0,1,2,0,1.0,1,0,77,87,83,0.0,1.0,1.0,0.0
26261,male,0,5,standard,0,1,2,1,3.0,1,0,81,73,74,0.0,1.0,0.0,1.0
26262,female,1,4,standard,0,1,2,1,4.0,0,2,71,80,83,1.0,0.0,0.0,1.0
26263,male,3,0,standard,0,0,2,0,6.0,1,0,88,87,87,0.0,1.0,0.0,1.0
26264,male,3,6,free/reduced,1,1,1,1,1.0,1,0,49,56,49,0.0,1.0,1.0,0.0
26265,male,2,3,free/reduced,0,0,1,1,4.0,1,1,51,47,50,0.0,1.0,1.0,0.0
26266,female,2,4,free/reduced,0,1,2,0,2.0,0,1,32,55,55,1.0,0.0,1.0,0.0
26267,male,3,6,standard,1,1,1,0,2.0,1,1,65,64,54,0.0,1.0,0.0,1.0
26268,male,3,1,free/reduced,1,2,1,1,1.0,1,1,43,46,44,0.0,1.0,1.0,0.0
26269,male,3,6,free/reduced,0,0,1,1,3.0,1,2,71,65,69,0.0,1.0,1.0,0.0
26270,female,2,6,free/reduced,0,1,2,0,3.0,1,0,67,85,82,1.0,0.0,1.0,0.0
26271,female,1,3,standard,1,2,2,0,3.0,1,2,58,85,82,1.0,0.0,0.0,1.0
26272,female,2,1,standard,0,2,0,0,2.0,0,2,71,79,86,1.0,0.0,0.0,1.0
26273,male,4,6,standard,1,2,1,1,2.0,1,0,76,66,59,0.0,1.0,0.0,1.0
26274,female,1,6,free/reduced,0,1,1,1,2.0,1,0,40,64,59,1.0,0.0,1.0,0.0
26275,female,3,2,standard,0,2,2,1,0.0,2,0,76,81,83,1.0,0.0,0.0,1.0
26276,female,1,2,standard,1,1,0,1,3.0,1,0,67,76,76,1.0,0.0,0.0,1.0
26277,male,1,5,standard,1,1,2,1,3.0,1,0,83,86,75,0.0,1.0,0.0,1.0
26278,male,2,5,standard,0,0,1,1,3.0,0,1,92,92,88,0.0,1.0,0.0,1.0
26279,female,2,0,free/reduced,1,0,1,0,1.0,1,0,48,65,58,1.0,0.0,1.0,0.0
26280,female,0,1,standard,0,1,1,0,1.0,0,2,85,84,86,1.0,0.0,0.0,1.0
26281,male,3,5,standard,0,0,2,0,4.0,0,0,90,87,85,0.0,1.0,0.0,1.0
26282,female,4,6,standard,1,1,1,0,1.0,1,0,73,61,64,1.0,0.0,0.0,1.0
26283,male,2,6,standard,1,1,1,1,2.0,1,1,53,48,43,0.0,1.0,0.0,1.0
26284,female,4,3,free/reduced,1,2,2,1,2.0,1,1,72,73,78,1.0,0.0,1.0,0.0
26285,male,2,5,standard,0,1,1,0,1.0,1,0,85,87,83,0.0,1.0,0.0,1.0
26286,female,0,5,standard,0,0,0,0,2.0,1,1,78,80,85,1.0,0.0,0.0,1.0
26287,male,1,5,free/reduced,1,1,0,1,2.0,1,0,43,41,37,0.0,1.0,1.0,0.0
26288,male,2,0,free/reduced,1,1,0,0,3.0,1,0,40,47,42,0.0,1.0,1.0,0.0
26289,female,0,4,standard,1,1,1,0,2.0,1,0,71,84,83,1.0,0.0,0.0,1.0
26290,male,3,0,standard,1,1,2,0,5.0,1,0,65,46,52,0.0,1.0,0.0,1.0
26291,female,2,0,standard,1,1,2,1,7.0,0,2,61,77,76,1.0,0.0,0.0,1.0
26292,female,2,6,standard,0,1,2,0,1.0,2,1,62,76,77,1.0,0.0,0.0,1.0
26293,male,3,2,standard,1,1,2,1,0.0,0,0,66,60,63,0.0,1.0,0.0,1.0
26294,male,1,2,standard,1,1,2,1,2.0,0,0,59,68,59,0.0,1.0,0.0,1.0
26295,female,3,5,standard,0,1,0,1,1.0,0,0,75,90,97,1.0,0.0,0.0,1.0
26296,male,2,0,standard,1,2,1,1,1.0,2,1,51,40,44,0.0,1.0,0.0,1.0
26297,male,1,6,standard,1,2,1,0,5.0,1,0,63,59,60,0.0,1.0,0.0,1.0
26298,male,1,2,standard,1,1,1,1,2.0,1,0,58,57,54,0.0,1.0,0.0,1.0
26299,female,0,4,free/reduced,0,2,2,0,3.0,2,0,53,71,74,1.0,0.0,1.0,0.0
26300,male,2,5,standard,1,0,2,1,0.0,2,0,75,71,64,0.0,1.0,0.0,1.0
26301,male,4,2,standard,1,2,1,1,3.0,1,0,62,63,54,0.0,1.0,0.0,1.0
26302,male,3,6,standard,1,1,1,0,2.0,1,0,74,64,62,0.0,1.0,0.0,1.0
26303,male,1,2,standard,1,1,1,1,1.0,2,1,73,64,59,0.0,1.0,0.0,1.0
26304,male,2,5,standard,1,1,2,1,3.0,0,0,94,88,89,0.0,1.0,0.0,1.0
26305,male,2,4,standard,0,1,2,1,1.0,1,0,100,94,97,0.0,1.0,0.0,1.0
26306,female,2,5,free/reduced,1,1,1,1,1.0,1,0,53,69,68,1.0,0.0,1.0,0.0
26307,male,2,1,standard,0,1,2,1,2.0,1,0,77,88,84,0.0,1.0,0.0,1.0
26308,male,2,2,standard,1,0,2,1,4.0,1,0,73,63,61,0.0,1.0,0.0,1.0
26309,male,2,1,standard,0,1,2,1,1.0,0,0,100,93,98,0.0,1.0,0.0,1.0
26310,female,2,5,standard,1,1,2,1,5.0,1,0,60,65,64,1.0,0.0,0.0,1.0
26311,male,1,1,standard,1,1,2,1,1.0,1,0,63,47,47,0.0,1.0,0.0,1.0
26312,male,2,5,free/reduced,1,1,2,1,1.0,1,0,55,61,60,0.0,1.0,1.0,0.0
26313,male,1,3,standard,1,1,2,1,2.0,2,0,100,91,92,0.0,1.0,0.0,1.0
26314,male,3,3,free/reduced,1,2,0,1,2.0,1,2,65,62,63,0.0,1.0,1.0,0.0
26315,male,2,2,standard,0,1,2,1,3.0,1,1,54,45,49,0.0,1.0,0.0,1.0
26316,female,3,0,standard,0,1,0,1,1.0,1,0,55,73,78,1.0,0.0,0.0,1.0
26317,female,2,2,free/reduced,1,0,0,0,4.0,1,2,42,57,52,1.0,0.0,1.0,0.0
26318,female,2,2,standard,1,1,2,1,3.0,2,1,72,94,92,1.0,0.0,0.0,1.0
26319,male,2,2,standard,1,2,1,1,4.0,0,2,62,60,55,0.0,1.0,0.0,1.0
26320,male,2,1,standard,1,2,2,0,2.0,2,1,83,79,67,0.0,1.0,0.0,1.0
26321,female,2,3,standard,1,0,2,1,2.0,1,0,90,96,97,1.0,0.0,0.0,1.0
26322,female,4,1,free/reduced,1,1,2,1,2.0,0,0,58,62,66,1.0,0.0,1.0,0.0
26323,male,2,2,standard,1,1,2,1,1.0,1,1,73,65,70,0.0,1.0,0.0,1.0
26324,female,4,4,free/reduced,1,1,1,1,3.0,0,0,81,79,84,1.0,0.0,1.0,0.0
26325,female,3,1,standard,1,0,2,1,1.0,1,1,50,57,63,1.0,0.0,0.0,1.0
26326,male,4,6,standard,1,1,1,1,1.0,1,0,51,36,33,0.0,1.0,0.0,1.0
26327,female,1,0,standard,1,2,1,1,1.0,1,0,54,73,76,1.0,0.0,0.0,1.0
26328,female,2,0,free/reduced,1,1,2,1,2.0,0,0,38,70,62,1.0,0.0,1.0,0.0
26329,male,0,0,free/reduced,0,0,1,1,2.0,0,1,50,58,54,0.0,1.0,1.0,0.0
26330,female,2,0,standard,1,1,2,1,1.0,1,2,71,80,77,1.0,0.0,0.0,1.0
26331,male,3,5,standard,1,1,1,1,2.0,0,2,96,82,85,0.0,1.0,0.0,1.0
26332,female,3,0,standard,1,0,0,1,3.0,1,0,66,71,72,1.0,0.0,0.0,1.0
26333,male,2,6,standard,1,1,1,1,2.0,1,0,72,71,65,0.0,1.0,0.0,1.0
26334,male,2,5,standard,0,0,2,1,2.0,1,1,83,85,88,0.0,1.0,0.0,1.0
26335,female,1,2,free/reduced,0,1,2,1,2.0,1,0,39,48,50,1.0,0.0,1.0,0.0
26336,male,1,5,standard,1,1,2,1,1.0,1,1,40,23,20,0.0,1.0,0.0,1.0
26337,female,2,0,free/reduced,0,2,2,1,0.0,2,0,56,73,77,1.0,0.0,1.0,0.0
26338,male,0,4,free/reduced,0,0,2,1,3.0,1,0,61,67,66,0.0,1.0,1.0,0.0
26339,female,2,3,free/reduced,1,1,0,1,2.0,0,1,44,60,60,1.0,0.0,1.0,0.0
26340,female,4,2,free/reduced,1,1,0,1,2.0,1,0,62,90,82,1.0,0.0,1.0,0.0
26341,male,4,5,standard,1,1,1,1,2.0,2,0,78,58,52,0.0,1.0,0.0,1.0
26342,female,2,1,standard,0,1,1,1,3.0,1,0,82,79,85,1.0,0.0,0.0,1.0
26343,male,1,2,free/reduced,1,1,0,0,2.0,1,0,52,55,44,0.0,1.0,1.0,0.0
26344,female,2,0,standard,0,1,2,1,0.0,1,0,100,100,100,1.0,0.0,0.0,1.0
26345,female,2,5,free/reduced,1,2,0,1,1.0,0,0,60,80,78,1.0,0.0,1.0,0.0
26346,male,2,0,free/reduced,1,1,2,1,2.0,1,0,64,59,50,0.0,1.0,1.0,0.0
26347,male,3,2,free/reduced,1,1,2,0,3.0,1,0,51,48,49,0.0,1.0,1.0,0.0
26348,female,1,4,standard,0,1,0,0,4.0,1,0,85,90,90,1.0,0.0,0.0,1.0
26349,male,1,0,standard,1,1,0,0,1.0,0,2,78,69,67,0.0,1.0,0.0,1.0
26350,female,3,0,free/reduced,1,1,2,1,4.0,2,0,46,60,64,1.0,0.0,1.0,0.0
26351,female,2,1,free/reduced,1,2,1,1,0.0,0,0,71,73,75,1.0,0.0,1.0,0.0
26352,female,2,4,standard,1,1,0,1,3.0,0,0,79,93,88,1.0,0.0,0.0,1.0
26353,female,2,1,standard,0,1,2,1,1.0,0,2,86,84,93,1.0,0.0,0.0,1.0
26354,female,2,0,standard,1,1,2,0,1.0,1,0,84,93,99,1.0,0.0,0.0,1.0
26355,male,2,6,standard,0,1,1,1,3.0,1,0,52,49,41,0.0,1.0,0.0,1.0
26356,male,4,0,free/reduced,0,1,1,1,1.0,1,2,78,62,66,0.0,1.0,1.0,0.0
26357,male,4,0,standard,1,1,1,0,2.0,0,1,63,50,47,0.0,1.0,0.0,1.0
26358,female,0,6,standard,0,1,1,1,5.0,0,1,54,68,65,1.0,0.0,0.0,1.0
26359,male,2,0,standard,1,1,1,0,3.0,2,2,71,58,59,0.0,1.0,0.0,1.0
26360,male,2,1,free/reduced,1,2,2,1,5.0,0,1,58,62,55,0.0,1.0,1.0,0.0
26361,male,3,0,free/reduced,0,1,2,1,4.0,0,0,60,67,66,0.0,1.0,1.0,0.0
26362,female,2,0,free/reduced,1,2,2,0,3.0,1,1,66,85,83,1.0,0.0,1.0,0.0
26363,male,1,2,free/reduced,1,2,1,1,2.0,1,0,75,78,72,0.0,1.0,1.0,0.0
